Order ID,Item,Quantity Ordered,Price Each,Order Date,Test Type
8282,Pumpkin Curry,3,16,2020-01-24 17:02:00,B
8283,Grilled Thai Steak,1,20,2020-01-24 17:19:00,A
8284,Yellow Curry,2,14,2020-01-24 17:37:00,A
8285,Green Mango Salad,1,15,2020-01-24 17:40:00,A
8286,Pad Ka Nar,1,15,2020-01-24 17:27:00,A
8287,Egg Rolls,2,10,2020-01-24 17:43:00,B
8288,Pad See Ew,1,13,2020-01-24 17:44:00,B
8289,Nam Kao Tod,2,13,2020-01-24 17:04:00,A
8290,Thai Fried Rice,1,13,2020-01-24 17:04:00,A
8291,Pad Khing,1,15,2020-01-24 17:12:00,A
8292,Basil Fried Rice,1,13,2020-01-24 17:58:00,B
8293,Yum Woonsen,2,13,2020-01-24 17:43:00,B
8294,Pad See Ew,1,13,2020-01-24 17:54:00,A
8295,Thai Streetfood Noodle,1,13,2020-01-24 17:04:00,B
8296,Red Curry,2,14,2020-01-24 17:37:00,B
8297,Grilled Thai Steak,1,20,2020-01-24 18:08:00,B
8298,Sticky Rice with Mango,5,6.5,2020-01-24 18:55:00,A
8298,Larb Gai,5,12,2020-01-24 18:55:00,A
8299,Pad Kee Mao,1,13,2020-01-24 18:16:00,A
8300,Green Curry,2,14,2020-01-24 18:30:00,B
8301,Sticky Rice with Mango,4,6.5,2020-01-24 18:40:00,A
8302,Pad Kee Mao,2,13,2020-01-24 18:12:00,B
8303,Yellow Curry,1,14,2020-01-24 18:36:00,B
8304,Yellow Curry,2,14,2020-01-24 18:10:00,A
8305,Pad Kee Mao,2,13,2020-01-24 18:14:00,A
8306,Chicken Satay,2,11,2020-01-24 18:11:00,B
8306,Tom Yum Goong,2,16,2020-01-24 18:11:00,B
8307,Thai Fried Rice,1,13,2020-01-24 18:43:00,A
8308,Pad See Ew,1,13,2020-01-24 18:25:00,A
8309,Thai Streetfood Noodle,1,13,2020-01-24 18:31:00,B
8310,Thai Fried Rice,1,13,2020-01-24 18:14:00,A
8311,Sticky Rice with Mango,1,6.5,2020-01-24 18:48:00,A
8312,Sticky Rice with Mango,1,6.5,2020-01-24 18:28:00,A
8312,Thai Beef Noodle Soup,1,13,2020-01-24 18:28:00,A
8313,Tom Yum Gai,2,12,2020-01-24 18:21:00,B
8314,Pad Char,1,15,2020-01-24 18:28:00,B
8315,Pad Ma Keur,2,15,2020-01-24 18:17:00,B
8316,Thai Streetfood Noodle,1,13,2020-01-24 18:38:00,A
8317,Thai Streetfood Noodle,1,13,2020-01-24 18:54:00,B
8318,Thai Streetfood Noodle,2,13,2020-01-24 18:14:00,A
8319,Won Ton Soup,3,12,2020-01-24 18:16:00,A
8320,Red Curry,2,14,2020-01-24 18:28:00,B
8321,Won Ton Soup,2,12,2020-01-24 18:12:00,B
8322,Thai Beef Noodle Soup,2,13,2020-01-24 18:23:00,A
8323,Pad Thai,1,13,2020-01-24 18:40:00,A
8324,Thai Streetfood Noodle,4,13,2020-01-24 18:00:00,B
8325,Pad Prig Khing,1,15,2020-01-24 18:57:00,B
8326,Pad Thai,1,13,2020-01-24 18:22:00,A
8327,Thai Beef Noodle Soup,3,13,2020-01-24 18:14:00,A
8328,Grilled Thai Steak,2,20,2020-01-24 18:49:00,B
8329,Green Curry,5,14,2020-01-24 18:48:00,A
8330,Red Curry,1,14,2020-01-24 18:30:00,A
8331,Thai Streetfood Noodle,2,13,2020-01-24 18:36:00,A
8332,Pad Hi Ma Parn,1,15,2020-01-24 19:32:00,B
8333,Thai Fried Rice,1,13,2020-01-24 19:46:00,A
8334,Pad Ma Keur,2,15,2020-01-24 19:15:00,A
8335,Pra Ram,3,15,2020-01-24 19:33:00,A
8336,Won Ton Soup,1,12,2020-01-24 19:51:00,A
8337,Chicken Satay,2,11,2020-01-24 19:38:00,B
8338,Pad Ka Nar,2,15,2020-01-24 19:23:00,A
8339,Red Curry,4,14,2020-01-24 19:26:00,B
8340,Pad Kee Mao,3,13,2020-01-24 19:06:00,B
8341,Sticky Rice with Mango,2,6.5,2020-01-24 19:27:00,B
8342,Sticky Rice with Mango,3,6.5,2020-01-24 19:54:00,A
8343,Pad Thai,1,13,2020-01-24 19:30:00,A
8344,Thai Fried Rice,2,13,2020-01-24 19:48:00,A
8345,Grilled Salmon,1,22,2020-01-24 19:43:00,B
8346,Pad Pak,1,15,2020-01-24 19:01:00,A
8347,Sticky Rice with Mango,1,6.5,2020-01-24 19:13:00,A
8348,Tom Kha Gai,1,13,2020-01-24 19:03:00,A
8349,Sticky Rice with Mango,1,6.5,2020-01-24 19:30:00,B
8350,Won Ton Soup,1,12,2020-01-24 19:18:00,A
8351,Pad Prig Khing,1,15,2020-01-24 19:38:00,B
8352,Thai Beef Noodle Soup,2,13,2020-01-24 19:31:00,A
8353,Green Mango Salad,2,15,2020-01-24 19:45:00,A
8354,Basil Fried Rice,1,13,2020-01-24 19:46:00,B
8355,Thai Fried Rice,1,13,2020-01-24 20:24:00,B
8356,Thai Fried Rice,2,13,2020-01-24 20:23:00,B
8357,MyThai Salad,1,13,2020-01-24 20:47:00,B
8358,MyThai Salad,1,13,2020-01-24 20:44:00,B
8359,Red Curry,1,14,2020-01-24 20:55:00,B
8360,Won Ton Soup,1,12,2020-01-24 20:13:00,B
8361,Green Curry,1,14,2020-01-24 20:26:00,B
8362,Green Curry,1,14,2020-01-24 20:41:00,B
8363,Tom Yum Gai,1,12,2020-01-24 20:23:00,A
8364,Red Curry,1,14,2020-01-24 20:26:00,A
8365,Thai Streetfood Noodle,1,13,2020-01-24 20:09:00,B
8366,Red Curry,1,14,2020-01-24 20:14:00,A
8367,MyThai Salad,2,13,2020-01-24 20:04:00,B
8368,Green Curry,1,14,2020-01-24 20:57:00,B
8369,Thai Beef Noodle Soup,1,13,2020-01-24 20:11:00,B
8370,Thai Beef Noodle Soup,1,13,2020-01-24 20:29:00,B
8371,Won Ton Soup,1,12,2020-01-24 20:21:00,B
8372,Won Ton Soup,1,12,2020-01-24 20:26:00,A
8373,Red Curry,1,14,2020-01-24 20:27:00,A
8374,Thai Fried Rice,1,13,2020-01-24 20:30:00,A
8375,Sticky Rice with Mango,1,6.5,2020-01-24 20:56:00,A
8375,Pumpkin Curry,1,16,2020-01-24 20:56:00,A
8376,Green Mango Salad,5,15,2020-01-24 20:13:00,B
8377,Yellow Curry,1,14,2020-01-24 20:22:00,A
8378,Yum Woonsen,1,13,2020-01-24 20:21:00,A
8379,Pad See Ew,1,13,2020-01-24 20:34:00,A
8380,Green Curry,1,14,2020-01-24 20:21:00,B
8381,Pad Char,1,15,2020-01-24 20:17:00,A
8382,Nam Kao Tod,2,13,2020-01-24 20:01:00,A
8383,Vegan Fresh Rolls,2,10,2020-01-24 20:14:00,B
8383,Sticky Rice with Mango,1,6.5,2020-01-24 20:14:00,B
8384,Pad Kee Mao,1,13,2020-01-24 20:44:00,B
8385,Yellow Curry,1,14,2020-01-24 20:58:00,A
8386,Pad See Ew,1,13,2020-01-24 20:06:00,B
8387,Pad Thai,1,13,2020-01-24 20:11:00,B
8388,Sticky Rice with Mango,2,6.5,2020-01-24 20:26:00,A
8388,Yellow Curry,2,14,2020-01-24 20:26:00,A
8389,Green Curry,2,14,2020-01-25 12:51:00,B
8390,Pad Ma Keur,2,15,2020-01-25 12:45:00,A
8391,Pumpkin Curry,1,16,2020-01-25 12:34:00,A
8392,Bar-B-Q Chicken,1,20,2020-01-25 12:16:00,A
8393,Tom Kha Gai,1,13,2020-01-25 12:24:00,B
8394,Bar-B-Q Chicken,1,20,2020-01-25 12:19:00,A
8395,Pad Ka Nar,1,15,2020-01-25 12:43:00,A
8396,Sticky Rice with Mango,1,6.5,2020-01-25 12:47:00,A
8396,Chicken Satay,1,11,2020-01-25 12:47:00,A
8397,Egg Rolls,2,10,2020-01-25 12:51:00,A
8397,Thai Streetfood Noodle,2,13,2020-01-25 12:51:00,A
8398,Bar-B-Q Chicken,1,20,2020-01-25 12:10:00,A
8399,Shrimp Rolls,1,12,2020-01-25 12:52:00,A
8400,Grilled Salmon,3,22,2020-01-25 12:38:00,B
8401,Shrimp Rolls,1,12,2020-01-25 12:35:00,A
8402,Pad Prig Khing,1,15,2020-01-25 12:02:00,B
8403,Green Curry,1,14,2020-01-25 12:00:00,A
8404,Thai Fried Rice,1,13,2020-01-25 12:27:00,A
8405,Sticky Rice with Mango,1,6.5,2020-01-25 12:40:00,A
8406,Egg Rolls,3,10,2020-01-25 12:26:00,B
8406,Vegan Fresh Rolls,3,10,2020-01-25 12:26:00,B
8407,Thai Fried Rice,1,13,2020-01-25 12:17:00,A
8408,Red Curry,2,14,2020-01-25 12:31:00,A
8409,Pad See Ew,1,13,2020-01-25 12:14:00,A
8410,Thai Fried Rice,1,13,2020-01-25 12:41:00,A
8411,Won Ton Soup,1,12,2020-01-25 12:53:00,B
8412,Green Mango Salad,1,15,2020-01-25 12:09:00,A
8413,Chicken Satay,1,11,2020-01-25 12:09:00,B
8413,Sticky Rice with Mango,1,6.5,2020-01-25 12:09:00,B
8414,Won Ton Soup,2,12,2020-01-25 12:15:00,A
8415,Thai Beef Noodle Soup,1,13,2020-01-25 12:56:00,B
8416,Red Curry,2,14,2020-01-25 12:08:00,B
8417,Tom Kha Gai,2,13,2020-01-25 13:31:00,A
8418,Tom Kha Gai,1,13,2020-01-25 13:42:00,A
8419,Sriracha Wings,1,11,2020-01-25 13:57:00,A
8420,Pad Ma Keur,1,15,2020-01-25 13:01:00,A
8421,Pad Kee Mao,2,13,2020-01-25 13:01:00,B
8422,Thai Beef Noodle Soup,2,13,2020-01-25 13:41:00,B
8423,Thai Streetfood Noodle,1,13,2020-01-25 13:53:00,A
8424,Pad Thai,3,13,2020-01-25 13:33:00,A
8425,Tom Yum Goong,1,16,2020-01-25 13:36:00,A
8426,Shrimp Rolls,2,12,2020-01-25 13:34:00,B
8427,Pad Khing,1,15,2020-01-25 13:10:00,A
8428,Nam Kao Tod,2,13,2020-01-25 13:06:00,A
8429,Vegan Fresh Rolls,2,10,2020-01-25 13:26:00,B
8430,Grilled Salmon,1,22,2020-01-25 13:24:00,A
8431,Sticky Rice with Mango,1,6.5,2020-01-25 13:22:00,A
8431,Red Curry,1,14,2020-01-25 13:22:00,A
8432,Thai Beef Noodle Soup,1,13,2020-01-25 13:02:00,A
8433,Sticky Rice with Mango,1,6.5,2020-01-25 13:40:00,B
8433,Sticky Rice with Mango,1,6.5,2020-01-25 13:40:00,B
8434,Green Curry,1,14,2020-01-25 13:10:00,B
8435,Pad See Ew,2,13,2020-01-25 13:45:00,A
8436,Sticky Rice with Mango,2,6.5,2020-01-25 13:11:00,A
8437,Yellow Curry,1,14,2020-01-25 13:11:00,B
8438,Won Ton Soup,2,12,2020-01-25 13:26:00,B
8439,Grilled Salmon,1,22,2020-01-25 13:08:00,A
8440,Pumpkin Curry,1,16,2020-01-25 13:46:00,B
8441,Green Curry,3,14,2020-01-25 13:14:00,A
8442,Grilled Thai Steak,2,20,2020-01-25 13:36:00,B
8443,Larb Gai,4,12,2020-01-25 13:42:00,B
8444,Pad Hi Ma Parn,1,15,2020-01-25 13:31:00,A
8445,Pad Thai,1,13,2020-01-25 13:48:00,B
8446,Pumpkin Curry,4,16,2020-01-25 13:09:00,B
8447,Pra Ram,1,15,2020-01-25 14:44:00,A
8448,Pad See Ew,3,13,2020-01-25 14:28:00,B
8449,Green Curry,2,14,2020-01-25 14:49:00,A
8450,Pad Thai,1,13,2020-01-25 14:46:00,B
8451,Vegan Fresh Rolls,1,10,2020-01-25 14:14:00,A
8452,Green Mango Salad,1,15,2020-01-25 14:32:00,A
8453,Chicken Satay,1,11,2020-01-25 14:14:00,B
8454,Chicken Satay,1,11,2020-01-25 14:45:00,A
8454,Sticky Rice with Mango,1,6.5,2020-01-25 14:45:00,A
8455,Pad Khing,1,15,2020-01-25 14:32:00,B
8456,Grilled Salmon,2,22,2020-01-25 14:47:00,B
8457,Pra Ram,1,15,2020-01-25 14:33:00,B
8458,Pad Ka Nar,1,15,2020-01-25 14:08:00,A
8459,Bar-B-Q Chicken,1,20,2020-01-25 14:12:00,B
8460,Pad Hi Ma Parn,1,15,2020-01-25 14:01:00,A
8461,Sticky Rice with Mango,1,6.5,2020-01-25 14:15:00,B
8462,Won Ton Soup,1,12,2020-01-25 14:26:00,B
8463,Sticky Rice with Mango,2,6.5,2020-01-25 14:44:00,A
8463,Pad See Ew,2,13,2020-01-25 14:44:00,A
8464,Pad Hi Ma Parn,1,15,2020-01-25 14:18:00,A
8465,Yum Nua,2,12,2020-01-25 14:57:00,A
8466,Sticky Rice with Mango,1,6.5,2020-01-25 14:20:00,A
8467,Pad See Ew,1,13,2020-01-25 14:38:00,B
8468,Thai Beef Noodle Soup,1,13,2020-01-25 14:21:00,B
8469,Pad Thai,3,13,2020-01-25 14:11:00,A
8470,Sticky Rice with Mango,1,6.5,2020-01-25 14:09:00,B
8471,Pad Kee Mao,2,13,2020-01-25 14:13:00,A
8472,Pad Khing,1,15,2020-01-25 14:39:00,B
8473,Tom Yum Gai,1,12,2020-01-25 14:24:00,B
8474,Som Tum,5,11,2020-01-25 14:09:00,A
8475,Pad Kee Mao,1,13,2020-01-25 14:12:00,B
8476,Yellow Curry,1,14,2020-01-25 14:09:00,B
8477,Thai Fried Rice,2,13,2020-01-25 14:26:00,B
8478,Red Curry,1,14,2020-01-25 14:13:00,B
8479,Larb Gai,2,12,2020-01-25 14:03:00,B
8480,Green Curry,1,14,2020-01-25 14:01:00,A
8481,Shrimp Rolls,1,12,2020-01-25 14:45:00,A
8481,Pad Kee Mao,1,13,2020-01-25 14:45:00,A
8482,Sticky Rice with Mango,2,6.5,2020-01-25 14:50:00,A
8482,Thai Streetfood Noodle,2,13,2020-01-25 14:50:00,A
8483,Thai Fried Rice,4,13,2020-01-25 15:02:00,A
8484,Pad Ma Keur,2,15,2020-01-25 15:40:00,B
8485,Yellow Curry,3,14,2020-01-25 15:48:00,B
8486,Red Curry,1,14,2020-01-25 15:04:00,A
8487,Green Mango Salad,1,15,2020-01-25 15:03:00,B
8488,Pumpkin Curry,1,16,2020-01-25 15:59:00,A
8489,Thai Beef Noodle Soup,1,13,2020-01-25 15:04:00,A
8490,Thai Streetfood Noodle,2,13,2020-01-25 15:07:00,A
8491,Green Curry,1,14,2020-01-25 15:39:00,A
8492,Larb Gai,1,12,2020-01-25 15:46:00,A
8493,Egg Rolls,2,10,2020-01-25 15:46:00,A
8494,Tom Yum Gai,1,12,2020-01-25 15:00:00,B
8495,Thai Beef Noodle Soup,1,13,2020-01-25 15:02:00,B
8496,Pad Ka Nar,1,15,2020-01-25 15:30:00,A
8497,Vegan Fresh Rolls,1,10,2020-01-25 15:28:00,B
8498,Tom Yum Goong,1,16,2020-01-25 15:40:00,A
8499,Chicken Satay,1,11,2020-01-25 15:15:00,B
8500,Thai Streetfood Noodle,7,13,2020-01-25 15:33:00,B
8501,Bar-B-Q Chicken,2,20,2020-01-25 15:24:00,A
8502,Sticky Rice with Mango,1,6.5,2020-01-25 15:35:00,B
8503,Yum Nua,8,12,2020-01-25 15:34:00,A
8504,Pad Thai,1,13,2020-01-25 15:25:00,B
8505,Bar-B-Q Chicken,1,20,2020-01-25 15:56:00,B
8506,Thai Fried Rice,1,13,2020-01-25 15:28:00,B
8507,Pad Thai,3,13,2020-01-25 15:23:00,B
8508,Green Curry,1,14,2020-01-25 15:32:00,B
8509,Shrimp Rolls,1,12,2020-01-25 15:26:00,A
8510,Thai Streetfood Noodle,1,13,2020-01-25 15:35:00,A
8511,Bar-B-Q Chicken,2,20,2020-01-25 15:38:00,B
8512,Tom Yum Goong,3,16,2020-01-25 15:34:00,A
8513,Tom Kha Gai,1,13,2020-01-25 15:25:00,B
8514,Tom Yum Goong,1,16,2020-01-25 15:48:00,B
8515,Red Curry,1,14,2020-01-25 17:27:00,A
8516,Shrimp Rolls,1,12,2020-01-25 17:49:00,B
8517,Sticky Rice with Mango,1,6.5,2020-01-25 17:55:00,A
8518,MyThai Salad,3,13,2020-01-25 17:14:00,B
8519,Won Ton Soup,1,12,2020-01-25 17:51:00,A
8520,Grilled Thai Steak,1,20,2020-01-25 17:52:00,A
8521,Pad Thai,1,13,2020-01-25 17:42:00,B
8522,Thai Fried Rice,2,13,2020-01-25 17:39:00,B
8523,Pad Kee Mao,1,13,2020-01-25 17:58:00,A
8524,Pumpkin Curry,1,16,2020-01-25 17:08:00,B
8525,Pad Hi Ma Parn,2,15,2020-01-25 17:19:00,B
8526,Larb Gai,1,12,2020-01-25 17:30:00,B
8527,Pumpkin Curry,2,16,2020-01-25 17:51:00,A
8528,Pad Hi Ma Parn,1,15,2020-01-25 17:18:00,A
8529,Red Curry,1,14,2020-01-25 17:12:00,A
8530,Pad See Ew,1,13,2020-01-25 17:55:00,B
8531,Yellow Curry,1,14,2020-01-25 17:54:00,A
8532,Yum Woonsen,1,13,2020-01-25 17:01:00,B
8533,Pad See Ew,1,13,2020-01-25 17:17:00,B
8534,Pad Hi Ma Parn,1,15,2020-01-25 17:24:00,A
8535,Pad Ma Keur,2,15,2020-01-25 17:28:00,B
8536,Larb Gai,1,12,2020-01-25 17:03:00,A
8537,Won Ton Soup,1,12,2020-01-25 17:17:00,B
8538,Green Mango Salad,1,15,2020-01-25 17:19:00,A
8539,Yum Woonsen,1,13,2020-01-25 17:38:00,B
8540,Tom Kha Gai,1,13,2020-01-25 17:09:00,B
8541,Chicken Satay,1,11,2020-01-25 17:24:00,B
8542,Green Mango Salad,1,15,2020-01-25 17:56:00,A
8543,Chicken Satay,1,11,2020-01-25 17:37:00,B
8544,Basil Fried Rice,1,13,2020-01-25 17:11:00,A
8545,Sticky Rice with Mango,1,6.5,2020-01-25 17:31:00,B
8545,Som Tum,1,11,2020-01-25 17:31:00,B
8546,Sriracha Wings,1,11,2020-01-25 17:45:00,A
8547,Chicken Satay,2,11,2020-01-25 17:21:00,A
8548,Thai Beef Noodle Soup,2,13,2020-01-25 17:52:00,A
8549,Thai Fried Rice,1,13,2020-01-25 17:01:00,A
8550,Pad Khing,1,15,2020-01-25 17:10:00,B
8551,Bar-B-Q Chicken,1,20,2020-01-25 17:24:00,B
8552,Pad Khing,3,15,2020-01-25 17:37:00,A
8553,Sticky Rice with Mango,1,6.5,2020-01-25 17:46:00,A
8553,Nam Kao Tod,1,13,2020-01-25 17:46:00,A
8554,Red Curry,1,14,2020-01-25 17:45:00,A
8555,Won Ton Soup,1,12,2020-01-25 17:34:00,B
8556,Red Curry,1,14,2020-01-25 18:38:00,B
8557,Sticky Rice with Mango,1,6.5,2020-01-25 18:28:00,B
8558,MyThai Salad,1,13,2020-01-25 18:21:00,A
8559,Yellow Curry,2,14,2020-01-25 18:50:00,A
8560,Won Ton Soup,1,12,2020-01-25 18:50:00,A
8561,Sticky Rice with Mango,1,6.5,2020-01-25 18:54:00,B
8561,Pad Gra Prow,1,15,2020-01-25 18:54:00,B
8562,Green Curry,1,14,2020-01-25 18:30:00,B
8563,Pad Prig Khing,1,15,2020-01-25 18:01:00,A
8564,Pad Ka Nar,2,15,2020-01-25 18:19:00,A
8565,Thai Beef Noodle Soup,1,13,2020-01-25 18:54:00,A
8566,Sticky Rice with Mango,1,6.5,2020-01-25 18:53:00,B
8567,Sticky Rice with Mango,1,6.5,2020-01-25 18:22:00,A
8567,Red Curry,1,14,2020-01-25 18:22:00,A
8568,Thai Beef Noodle Soup,1,13,2020-01-25 18:22:00,A
8569,Tom Kha Gai,1,13,2020-01-25 18:00:00,B
8570,Pumpkin Curry,1,16,2020-01-25 18:05:00,A
8571,Pad Prig Khing,1,15,2020-01-25 18:02:00,A
8572,Samosa,1,10,2020-01-25 18:24:00,B
8573,Basil Fried Rice,6,13,2020-01-25 18:13:00,B
8574,Chicken Satay,1,11,2020-01-25 18:04:00,A
8575,Chicken Satay,1,11,2020-01-25 18:56:00,A
8576,Grilled Thai Steak,1,20,2020-01-25 18:09:00,A
8577,Pad Thai,1,13,2020-01-25 18:30:00,B
8578,Sticky Rice with Mango,1,6.5,2020-01-25 18:45:00,B
8579,Red Curry,1,14,2020-01-25 18:52:00,A
8580,Tom Yum Goong,1,16,2020-01-25 18:29:00,A
8581,Thai Streetfood Noodle,1,13,2020-01-25 18:16:00,B
8582,Tom Yum Gai,1,12,2020-01-25 18:14:00,B
8583,Pad Kee Mao,1,13,2020-01-25 18:32:00,B
8584,Sticky Rice with Mango,1,6.5,2020-01-25 18:57:00,B
8584,Green Curry,1,14,2020-01-25 18:57:00,B
8585,Red Curry,4,14,2020-01-25 18:59:00,B
8586,Red Curry,2,14,2020-01-25 18:45:00,A
8587,Tom Kha Gai,1,13,2020-01-25 18:15:00,B
8588,Thai Streetfood Noodle,1,13,2020-01-25 18:56:00,A
8589,MyThai Salad,1,13,2020-01-25 18:31:00,A
8590,Pad Hi Ma Parn,1,15,2020-01-25 18:37:00,A
8591,Pad Prig Khing,2,15,2020-01-25 18:59:00,B
8592,Tom Kha Gai,1,13,2020-01-25 18:57:00,A
8593,Pad Khing,1,15,2020-01-25 18:36:00,A
8594,Green Curry,1,14,2020-01-25 19:02:00,B
8595,Green Curry,1,14,2020-01-25 19:50:00,B
8596,Pad Hi Ma Parn,1,15,2020-01-25 19:10:00,B
8597,Yum Nua,1,12,2020-01-25 19:51:00,A
8598,Sticky Rice with Mango,1,6.5,2020-01-25 19:24:00,A
8598,Thai Beef Noodle Soup,1,13,2020-01-25 19:24:00,A
8599,Pad Hi Ma Parn,1,15,2020-01-25 19:50:00,A
8600,Thai Beef Noodle Soup,1,13,2020-01-25 19:54:00,A
8601,Green Curry,1,14,2020-01-25 19:53:00,A
8602,Pad Thai,1,13,2020-01-25 19:58:00,B
8603,Pad Thai,1,13,2020-01-25 19:05:00,A
8604,Tom Kha Gai,1,13,2020-01-25 19:44:00,A
8605,Sticky Rice with Mango,1,6.5,2020-01-25 19:06:00,A
8606,Pumpkin Curry,1,16,2020-01-25 19:30:00,B
8607,Pumpkin Curry,1,16,2020-01-25 19:25:00,A
8608,Yellow Curry,2,14,2020-01-25 19:43:00,A
8609,Nam Kao Tod,1,13,2020-01-25 19:36:00,A
8610,Green Curry,1,14,2020-01-25 19:20:00,A
8611,Chicken Satay,1,11,2020-01-25 19:43:00,B
8612,Thai Streetfood Noodle,2,13,2020-01-25 19:53:00,A
8613,Won Ton Soup,2,12,2020-01-25 19:55:00,A
8614,Pad Thai,3,13,2020-01-25 19:23:00,A
8615,Pad Khing,1,15,2020-01-25 19:40:00,A
8616,Samosa,3,10,2020-01-25 19:23:00,B
8617,Red Curry,1,14,2020-01-25 19:33:00,B
8618,Basil Fried Rice,1,13,2020-01-25 19:52:00,A
8619,Grilled Thai Steak,1,20,2020-01-25 19:35:00,B
8620,Som Tum,1,11,2020-01-25 19:02:00,A
8621,Tom Yum Goong,2,16,2020-01-25 19:02:00,B
8622,Pumpkin Curry,4,16,2020-01-25 19:10:00,B
8623,Thai Beef Noodle Soup,2,13,2020-01-25 19:53:00,A
8624,Thai Fried Rice,2,13,2020-01-25 19:45:00,B
8625,MyThai Salad,2,13,2020-01-25 19:30:00,A
8626,Pad See Ew,1,13,2020-01-25 19:36:00,A
8627,Thai Streetfood Noodle,2,13,2020-01-25 19:18:00,A
8628,Pad Kee Mao,1,13,2020-01-25 19:30:00,A
8629,Pad Kee Mao,2,13,2020-01-25 19:56:00,A
8630,Thai Fried Rice,2,13,2020-01-25 19:58:00,A
8631,Thai Streetfood Noodle,2,13,2020-01-25 19:45:00,A
8632,Basil Fried Rice,1,13,2020-01-25 20:16:00,B
8633,Yellow Curry,1,14,2020-01-25 20:57:00,B
8634,Chicken Satay,1,11,2020-01-25 20:50:00,B
8635,Larb Gai,1,12,2020-01-25 20:02:00,B
8636,Pad See Ew,3,13,2020-01-25 20:58:00,A
8637,Sticky Rice with Mango,3,6.5,2020-01-25 20:17:00,B
8638,Sticky Rice with Mango,1,6.5,2020-01-25 20:52:00,B
8638,Thai Beef Noodle Soup,1,13,2020-01-25 20:52:00,B
8639,Pad Prig Khing,1,15,2020-01-25 20:03:00,B
8640,Pad Thai,2,13,2020-01-25 20:56:00,A
8641,Sticky Rice with Mango,2,6.5,2020-01-25 20:29:00,B
8641,Nam Kao Tod,2,13,2020-01-25 20:29:00,B
8642,Yellow Curry,4,14,2020-01-25 20:27:00,A
8643,Thai Streetfood Noodle,3,13,2020-01-25 20:59:00,B
8644,Thai Streetfood Noodle,2,13,2020-01-25 20:25:00,B
8645,Won Ton Soup,1,12,2020-01-25 20:15:00,B
8646,Yum Woonsen,1,13,2020-01-25 20:43:00,B
8647,Pad Prig Khing,1,15,2020-01-25 20:33:00,B
8648,Tom Yum Gai,1,12,2020-01-25 20:03:00,A
8649,Pad Khing,1,15,2020-01-25 20:07:00,A
8650,Thai Beef Noodle Soup,4,13,2020-01-25 20:24:00,B
8651,Pad Prig Khing,1,15,2020-01-25 20:31:00,B
8652,Grilled Thai Steak,1,20,2020-01-25 20:18:00,A
8653,Won Ton Soup,1,12,2020-01-25 20:45:00,B
8654,Green Mango Salad,1,15,2020-01-25 20:03:00,B
8655,Thai Beef Noodle Soup,1,13,2020-01-25 20:00:00,A
8656,Pra Ram,1,15,2020-01-25 20:18:00,A
8657,Pad Khing,1,15,2020-01-25 20:01:00,A
8658,Vegan Fresh Rolls,1,10,2020-01-25 20:30:00,B
8659,Thai Beef Noodle Soup,1,13,2020-01-25 20:00:00,B
8660,Won Ton Soup,3,12,2020-01-26 12:43:00,B
8661,Basil Fried Rice,4,13,2020-01-26 12:49:00,B
8662,Tom Kha Gai,1,13,2020-01-26 12:29:00,A
8663,Pad Ma Keur,2,15,2020-01-26 12:38:00,A
8664,Won Ton Soup,2,12,2020-01-26 12:38:00,B
8665,Grilled Salmon,1,22,2020-01-26 12:49:00,A
8666,Thai Streetfood Noodle,2,13,2020-01-26 12:00:00,A
8667,Won Ton Soup,3,12,2020-01-26 12:57:00,A
8668,Red Curry,1,14,2020-01-26 12:08:00,B
8669,Pad Ka Nar,3,15,2020-01-26 12:07:00,B
8670,Egg Rolls,1,10,2020-01-26 12:14:00,A
8671,Red Curry,4,14,2020-01-26 12:07:00,B
8672,Pad Ka Nar,6,15,2020-01-26 12:19:00,A
8673,Vegan Fresh Rolls,2,10,2020-01-26 12:03:00,B
8674,Yellow Curry,3,14,2020-01-26 12:51:00,A
8675,Thai Streetfood Noodle,1,13,2020-01-26 12:03:00,B
8676,Red Curry,1,14,2020-01-26 12:39:00,A
8677,Pad Thai,1,13,2020-01-26 12:27:00,B
8678,Sticky Rice with Mango,2,6.5,2020-01-26 12:38:00,A
8679,Red Curry,3,14,2020-01-26 12:33:00,B
8680,Thai Beef Noodle Soup,1,13,2020-01-26 12:49:00,B
8681,Thai Streetfood Noodle,1,13,2020-01-26 12:01:00,B
8682,Larb Gai,1,12,2020-01-26 12:01:00,A
8683,Thai Beef Noodle Soup,1,13,2020-01-26 13:13:00,B
8684,Sticky Rice with Mango,1,6.5,2020-01-26 13:24:00,B
8685,Thai Fried Rice,1,13,2020-01-26 13:30:00,B
8686,Sticky Rice with Mango,3,6.5,2020-01-26 13:02:00,A
8687,Yellow Curry,1,14,2020-01-26 13:24:00,B
8688,Red Curry,1,14,2020-01-26 13:44:00,B
8689,Pad Khing,1,15,2020-01-26 13:53:00,A
8690,Won Ton Soup,2,12,2020-01-26 13:41:00,A
8691,Sticky Rice with Mango,4,6.5,2020-01-26 13:46:00,A
8692,Won Ton Soup,1,12,2020-01-26 13:34:00,B
8693,Pad Khing,1,15,2020-01-26 13:32:00,B
8694,Pad Hi Ma Parn,1,15,2020-01-26 13:14:00,A
8695,Yellow Curry,1,14,2020-01-26 13:55:00,B
8696,Basil Fried Rice,1,13,2020-01-26 13:47:00,A
